Fecha de operación; Precio ;;
21/8/2008; $ 570,00 ;;
22/8/2008; $ 590,00 ;;
25/8/2008; $ 590,00 ;;
26/8/2008; S/C ;;
27/8/2008; $ 550,00 ;;
28/8/2008; $ 580,00 ;;
29/8/2008; $ 580,00 ;;
1/9/2008; $ 570,00 ;;
2/9/2008; $ 570,00 ;;
3/9/2008; $ 570,00 ;;
4/9/2008; $ 570,00 ;;
5/9/2008; $ 570,00 ;;
8/9/2008; $ 565,00 ;;
9/9/2008; $ 540,00 ;;
10/9/2008; $ 527,00 ;;
11/9/2008; $ 550,00 ;;
12/9/2008; $ 540,00 ;;
15/9/2008; $ 550,00 ;;
16/9/2008; $ 528,00 ;;
17/9/2008; $ 530,00 ;;
18/9/2008; $ 520,00 ;;
19/9/2008; $ 520,00 ;;
22/9/2008; $ 530,00 ;;
23/9/2008; $ 534,00 ;;
24/9/2008; $ 529,00 ;;
25/9/2008; $ 530,00 ;;
26/9/2008; $ 540,00 ;;
29/9/2008; $ 526,00 ;;
30/9/2008; $ 539,50 ;;
1/10/2008; $ 540,00 ;;
2/10/2008; $ 530,00 ;;
3/10/2008; S/C ;;
6/10/2008; S/C ;;
8/10/2008; S/C ;;
9/10/2008; $ 500,00 ;;
10/10/2008; $ 480,00 ;;
14/10/2008; $ 470,00 ;;
15/10/2008; $ 450,00 ;;
16/10/2008; $ 440,00 ;;
17/10/2008; $ 440,00 ;;
20/10/2008; $ 430,00 ;;
21/10/2008; $ 430,00 ;;
22/10/2008; $ 420,00 ;;
23/10/2008; $ 421,00 ;;
24/10/2008; $ 415,00 ;;
27/10/2008; $ 419,00 ;;
28/10/2008; $ 410,00 ;;
29/10/2008; $ 430,00 ;;
30/10/2008; $ 430,00 ;;
31/10/2008; $ 425,00 ;;
3/11/2008; $ 423,80 ;;
4/11/2008; $ 429,90 ;;
5/11/2008; $ 420,00 ;;
6/11/2008; $ 425,00 ;;
7/11/2008; $ 425,00 ;;
10/11/2008; $ 424,00 ;;
11/11/2008; $ 421,00 ;;
12/11/2008; $ 402,00 ;;
13/11/2008; $ 399,90 ;;
14/11/2008; $ 393,00 ;;
17/11/2008; $ 372,00 ;;
18/11/2008; $ 371,00 ;;
19/11/2008; $ 370,50 ;;
20/11/2008; $ 370,00 ;;
21/11/2008; $ 369,00 ;;
24/11/2008; $ 362,00 ;;
25/11/2008; $ 364,70 ;;
26/11/2008; $ 378,50 ;;
27/11/2008; $ 379,90 ;;
28/11/2008; $ 400,00 ;;
1/12/2008; $ 391,00 ;;
2/12/2008; $ 399,60 ;;
3/12/2008; $ 391,40 ;;
4/12/2008; $ 403,80 ;;
5/12/2008; $ 400,00 ;;
9/12/2008; $ 400,00 ;;
10/12/2008; $ 398,50 ;;
11/12/2008; $ 400,00 ;;
12/12/2008; $ 392,50 ;;
15/12/2008; $ 395,00 ;;
16/12/2008; $ 400,00 ;;
17/12/2008; $ 400,20 ;;
18/12/2008; $ 407,00 ;;
19/12/2008; $ 405,00 ;;
22/12/2008; $ 405,00 ;;
23/12/2008; $ 407,00 ;;
26/12/2008; S/C ;;
29/12/2008; $ 410,00 ;;
30/12/2008; $ 414,00 ;;
2/1/2009; $ 410,00 ;;
5/1/2009; $ 408,50 ;;
6/1/2009; $ 400,00 ;;
7/1/2009; $ 380,00 ;;
8/1/2009; $ 379,00 ;;
9/1/2009; $ 398,50 ;;
12/1/2009; S/C ;;
13/1/2009; $ 368,50 ;;
14/1/2009; $ 396,50 ;;
15/1/2009; $ 420,00 ;;
16/1/2009; $ 420,00 ;;
19/1/2009; $ 421,50 ;;
20/1/2009; $ 416,50 ;;
21/1/2009; $ 410,00 ;;
22/1/2009; $ 411,00 ;;
23/1/2009; S/C ;;
26/1/2009; S/C ;;
27/1/2009; S/C ;;
28/1/2009; S/C ;;
29/1/2009; S/C ;;
30/1/2009; S/C ;;
2/2/2009; S/C ;;
3/2/2009; $ 360,00 ;;
4/2/2009; $ 375,00 ;;
5/2/2009; $ 379,00 ;;
6/2/2009; $ 381,00 ;;
9/2/2009; $ 382,00 ;;
10/2/2009; $ 395,00 ;;
11/2/2009; $ 391,00 ;;
12/2/2009; $ 370,00 ;;
13/2/2009; $ 376,50 ;;
16/2/2009; $ 370,00 ;;
17/2/2009; $ 370,00 ;;
18/2/2009; $ 370,00 ;;
19/2/2009; $ 373,50 ;;
20/2/2009; S/C ;;
23/2/2009; S/C ;;
24/2/2009; $ 388,00 ;;
25/2/2009; $ 412,00 ;;
26/2/2009; $ 418,00 ;;
27/2/2009; $ 436,00 ;;
2/3/2009; $ 399,00 ;;
3/3/2009; $ 400,00 ;;
4/3/2009; S/C ;;
5/3/2009; S/C ;;
6/3/2009; S/C ;;
9/3/2009; S/C ;;
10/3/2009; S/C ;;
11/3/2009; S/C ;;
12/3/2009; S/C ;;
13/3/2009; S/C ;;
16/3/2009; S/C ;;
17/3/2009; S/C ;;
18/3/2009; S/C ;;
19/3/2009; S/C ;;
20/3/2009; S/C ;;
23/3/2009; S/C ;;
25/3/2009; S/C ;;
26/3/2009; S/C ;;
27/3/2009; S/C ;;
30/3/2009; S/C ;;
31/3/2009; $ 450,00 ;;
1/4/2009; $ 450,00 ;;
3/4/2009; S/C ;;
6/4/2009; S/C ;;
7/4/2009; S/C ;;
8/4/2009; S/C ;;
13/4/2009; S/C ;;
14/4/2009; S/C ;;
15/4/2009; S/C ;;
16/4/2009; S/C ;;
17/4/2009; S/C ;;
20/4/2009; S/C ;;
21/4/2009; S/C ;;
22/4/2009; S/C ;;
23/4/2009; S/C ;;
24/4/2009; S/C ;;
27/4/2009; S/C ;;
28/4/2009; S/C ;;
29/4/2009; S/C ;;
30/4/2009; S/C ;;
4/5/2009; S/C ;;
5/5/2009; S/C ;;
6/5/2009; S/C ;;
7/5/2009; $ 553,00 ;;
8/5/2009; $ 555,00 ;;
11/5/2009; $ 555,00 ;;
12/5/2009; $ 555,00 ;;
13/5/2009; $ 555,00 ;;
14/5/2009; $ 555,00 ;;
15/5/2009; $ 556,00 ;;
18/5/2009; $ 556,00 ;;
19/5/2009; $ 558,00 ;;
20/5/2009; $ 559,00 ;;
21/5/2009; $ 559,00 ;;
22/5/2009; $ 560,00 ;;
26/5/2009; $ 566,00 ;;
27/5/2009; $ 574,00 ;;
28/5/2009; $ 582,00 ;;
29/5/2009; $ 589,00 ;;
1/6/2009; $ 595,00 ;;
2/6/2009; $ 608,00 ;;
3/6/2009; $ 608,00 ;;
4/6/2009; $ 608,00 ;;
5/6/2009; $ 608,00 ;;
8/6/2009; $ 610,00 ;;
9/6/2009; $ 611,00 ;;
10/6/2009; $ 611,00 ;;
11/6/2009; $ 611,00 ;;
12/6/2009; $ 611,00 ;;
16/6/2009; $ 626,00 ;;
17/6/2009; $ 640,00 ;;
18/6/2009; $ 654,00 ;;
19/6/2009; S/C ;;
22/6/2009; S/C ;;
23/6/2009; S/C ;;
24/6/2009; S/C ;;
25/6/2009; S/C ;;
26/6/2009; S/C ;;
29/6/2009; S/C ;;
30/6/2009; S/C ;;
1/7/2009; S/C ;;
2/7/2009; S/C ;;
3/7/2009; S/C ;;
6/7/2009; S/C ;;
7/7/2009; S/C ;;
8/7/2009; S/C ;;
10/7/2009; S/C ;;
13/7/2009; S/C ;;
14/7/2009; S/C ;;
15/7/2009; S/C ;;
16/7/2009; S/C ;;
17/7/2009; S/C ;;
20/7/2009; S/C ;;
21/7/2009; S/C ;;
22/7/2009; S/C ;;
23/7/2009; S/C ;;
24/7/2009; S/C ;;
27/7/2009; S/C ;;
28/7/2009; S/C ;;
29/7/2009; S/C ;;
30/7/2009; S/C ;;
31/7/2009; S/C ;;
3/8/2009; S/C ;;
4/8/2009; S/C ;;
5/8/2009; S/C ;;
6/8/2009; S/C ;;
7/8/2009; S/C ;;
10/8/2009; S/C ;;
11/8/2009; S/C ;;
12/8/2009; S/C ;;
13/8/2009; S/C ;;
14/8/2009; S/C ;;
18/8/2009; S/C ;;
19/8/2009; S/C ;;
20/8/2009; S/C ;;
21/8/2009; S/C ;;
24/8/2009; S/C ;;
25/8/2009; S/C ;;
26/8/2009; S/C ;;
27/8/2009; S/C ;;
28/8/2009; S/C ;;
31/8/2009; S/C ;;
1/9/2009; S/C ;;
2/9/2009; S/C ;;
3/9/2009; S/C ;;
4/9/2009; S/C ;;
7/9/2009; S/C ;;
8/9/2009; S/C ;;
9/9/2009; S/C ;;
10/9/2009; S/C ;;
11/9/2009; S/C ;;
14/9/2009; S/C ;;
15/9/2009; S/C ;;
16/9/2009; S/C ;;
17/9/2009; S/C ;;
18/9/2009; S/C ;;
21/9/2009; S/C ;;
22/9/2009; S/C ;;
23/9/2009; S/C ;;
24/9/2009; S/C ;;
25/9/2009; S/C ;;
28/9/2009; S/C ;;
29/9/2009; S/C ;;
30/9/2009; S/C ;;
1/10/2009; S/C ;;
2/10/2009; S/C ;;
5/10/2009; S/C ;;
6/10/2009; S/C ;;
8/10/2009; S/C ;;
9/10/2009; S/C ;;
13/10/2009; S/C ;;
14/10/2009; S/C ;;
15/10/2009; S/C ;;
16/10/2009; S/C ;;
19/10/2009; S/C ;;
20/10/2009; S/C ;;
21/10/2009; S/C ;;
22/10/2009; S/C ;;
23/10/2009; S/C ;;
26/10/2009; S/C ;;
27/10/2009; S/C ;;
28/10/2009; S/C ;;
29/10/2009; S/C ;;
30/10/2009; S/C ;;
2/11/2009; S/C ;;
3/11/2009; S/C ;;
4/11/2009; S/C ;;
5/11/2009; S/C ;;
6/11/2009; S/C ;;
9/11/2009; S/C ;;
10/11/2009; S/C ;;
11/11/2009; S/C ;;
12/11/2009; S/C ;;
13/11/2009; S/C ;;
16/11/2009; S/C ;;
17/11/2009; S/C ;;
18/11/2009; $ 579,00 ;;
19/11/2009; S/C ;;
20/11/2009; S/C ;;
23/11/2009; S/C ;;
24/11/2009; S/C ;;
25/11/2009; $ 593,00 ;;
26/11/2009; $ 602,00 ;;
27/11/2009; S/C ;;
30/11/2009; S/C ;;
1/12/2009; $ 623,00 ;;
2/12/2009; S/C ;;
3/12/2009; S/C ;;
4/12/2009; S/C ;;
7/12/2009; S/C ;;
9/12/2009; S/C ;;
10/12/2009; S/C ;;
11/12/2009; S/C ;;
14/12/2009; S/C ;;
15/12/2009; S/C ;;
16/12/2009; S/C ;;
17/12/2009; S/C ;;
18/12/2009; S/C ;;
21/12/2009; S/C ;;
22/12/2009; S/C ;;
23/12/2009; S/C ;;
28/12/2009; S/C ;;
29/12/2009; S/C ;;
30/12/2009; S/C ;;
4/1/2010; S/C ;;
5/1/2010; S/C ;;
6/1/2010; S/C ;;
7/1/2010; S/C ;;
8/1/2010; S/C ;;
11/1/2010; S/C ;;
12/1/2010; S/C ;;
13/1/2010; S/C ;;
14/1/2010; S/C ;;
15/1/2010; S/C ;;
18/1/2010; S/C ;;
19/1/2010; S/C ;;
20/1/2010; S/C ;;
21/1/2010; S/C ;;
22/1/2010; S/C ;;
25/1/2010; S/C ;;
26/1/2010; S/C ;;
27/1/2010; S/C ;;
28/1/2010; S/C ;;
29/1/2010; S/C ;;
1/2/2010; S/C ;;
2/2/2010; S/C ;;
3/2/2010; S/C ;;
4/2/2010; S/C ;;
5/2/2010; S/C ;;
8/2/2010; S/C ;;
9/2/2010; S/C ;;
10/2/2010; S/C ;;
11/2/2010; S/C ;;
12/2/2010; S/C ;;
15/2/2010; S/C ;;
16/2/2010; S/C ;;
17/2/2010; S/C ;;
18/2/2010; S/C ;;
19/2/2010; S/C ;;
22/2/2010; S/C ;;
23/2/2010; S/C ;;
24/2/2010; S/C ;;
25/2/2010; S/C ;;
26/2/2010; S/C ;;
1/3/2010; S/C ;;
2/3/2010; S/C ;;
3/3/2010; S/C ;;
4/3/2010; S/C ;;
5/3/2010; S/C ;;
8/3/2010; S/C ;;
9/3/2010; S/C ;;
10/3/2010; S/C ;;
11/3/2010; S/C ;;
12/3/2010; S/C ;;
15/3/2010; S/C ;;
16/3/2010; S/C ;;
17/3/2010; S/C ;;
18/3/2010; S/C ;;
19/3/2010; S/C ;;
22/3/2010; S/C ;;
23/3/2010; S/C ;;
25/3/2010; S/C ;;
26/3/2010; S/C ;;
29/3/2010; S/C ;;
30/3/2010; S/C ;;
31/3/2010; S/C ;;
5/4/2010; S/C ;;
6/4/2010; S/C ;;
7/4/2010; S/C ;;
8/4/2010; S/C ;;
9/4/2010; S/C ;;
12/4/2010; S/C ;;
13/4/2010; S/C ;;
14/4/2010; S/C ;;
15/4/2010; S/C ;;
16/4/2010; S/C ;;
19/4/2010; S/C ;;
20/4/2010; S/C ;;
21/4/2010; S/C ;;
22/4/2010; S/C ;;
23/4/2010; S/C ;;
26/4/2010; S/C ;;
27/4/2010; S/C ;;
28/4/2010; S/C ;;
29/4/2010; S/C ;;
30/4/2010; S/C ;;
3/5/2010; S/C ;;
4/5/2010; S/C ;;
5/5/2010; S/C ;;
6/5/2010; S/C ;;
7/5/2010; S/C ;;
10/5/2010; S/C ;;
11/5/2010; S/C ;;
12/5/2010; S/C ;;
13/5/2010; S/C ;;
14/5/2010; S/C ;;
17/5/2010; S/C ;;
18/5/2010; S/C ;;
19/5/2010; S/C ;;
20/5/2010; S/C ;;
21/5/2010; S/C ;;
26/5/2010; S/C ;;
27/5/2010; S/C ;;
28/5/2010; S/C ;;
31/5/2010; S/C ;;
1/6/2010; S/C ;;
2/6/2010; S/C ;;
3/6/2010; S/C ;;
4/6/2010; S/C ;;
7/6/2010; S/C ;;
8/6/2010; S/C ;;
9/6/2010; S/C ;;
10/6/2010; S/C ;;
11/6/2010; S/C ;;
14/6/2010; S/C ;;
15/6/2010; S/C ;;
16/6/2010; S/C ;;
17/6/2010; S/C ;;
18/6/2010; S/C ;;
22/6/2010; S/C ;;
23/6/2010; S/C ;;
24/6/2010; S/C ;;
25/6/2010; S/C ;;
28/6/2010; S/C ;;
29/6/2010; S/C ;;
30/6/2010; S/C ;;
1/7/2010; S/C ;;
2/7/2010; S/C ;;
5/7/2010; S/C ;;
6/7/2010; S/C ;;
7/7/2010; S/C ;;
8/7/2010; S/C ;;
12/7/2010; S/C ;;
13/7/2010; S/C ;;
14/7/2010; S/C ;;
15/7/2010; S/C ;;
16/7/2010; S/C ;;
19/7/2010; S/C ;;
20/7/2010; S/C ;;
21/7/2010; S/C ;;
22/7/2010; S/C ;;
23/7/2010; S/C ;;
26/7/2010; S/C ;;
27/7/2010; S/C ;;
28/7/2010; S/C ;;
29/7/2010; S/C ;;
30/7/2010; S/C ;;
2/8/2010; S/C ;;
3/8/2010; S/C ;;
4/8/2010; S/C ;;
5/8/2010; S/C ;;
6/8/2010; S/C ;;
9/8/2010; S/C ;;
10/8/2010; S/C ;;
11/8/2010; S/C ;;
12/8/2010; S/C ;;
13/8/2010; S/C ;;
17/8/2010; S/C ;;
18/8/2010; S/C ;;
19/8/2010; S/C ;;
20/8/2010; S/C ;;
23/8/2010; S/C ;;
24/8/2010; S/C ;;
25/8/2010; S/C ;;
26/8/2010; S/C ;;
27/8/2010; S/C ;;
30/8/2010; S/C ;;
31/8/2010; S/C ;;
1/9/2010; S/C ;;
2/9/2010; S/C ;;
3/9/2010; S/C ;;
6/9/2010; S/C ;;
7/9/2010; S/C ;;
8/9/2010; S/C ;;
9/9/2010; S/C ;;
10/9/2010; S/C ;;
13/9/2010; S/C ;;
14/9/2010; S/C ;;
15/9/2010; S/C ;;
16/9/2010; S/C ;;
17/9/2010; S/C ;;
20/9/2010; S/C ;;
21/9/2010; S/C ;;
22/9/2010; S/C ;;
23/9/2010; S/C ;;
24/9/2010; S/C ;;
27/9/2010; S/C ;;
28/9/2010; S/C ;;
29/9/2010; S/C ;;
30/9/2010; S/C ;;
1/10/2010; S/C ;;
4/10/2010; S/C ;;
5/10/2010; S/C ;;
6/10/2010; S/C ;;
8/10/2010; S/C ;;
12/10/2010; S/C ;;
13/10/2010; S/C ;;
14/10/2010; S/C ;;
15/10/2010; S/C ;;
18/10/2010; S/C ;;
19/10/2010; S/C ;;
20/10/2010; S/C ;;
21/10/2010; S/C ;;
22/10/2010; S/C ;;
25/10/2010; S/C ;;
26/10/2010; S/C ;;
28/10/2010; S/C ;;
29/10/2010; S/C ;;
1/11/2010; S/C ;;
2/11/2010; S/C ;;
3/11/2010; S/C ;;
4/11/2010; S/C ;;
5/11/2010; S/C ;;
8/11/2010; S/C ;;
9/11/2010; S/C ;;
10/11/2010; S/C ;;
11/11/2010; S/C ;;
12/11/2010; S/C ;;
15/11/2010; S/C ;;
16/11/2010; S/C ;;
17/11/2010; S/C ;;
18/11/2010; S/C ;;
19/11/2010; S/C ;;
23/11/2010; S/C ;;
24/11/2010; S/C ;;
25/11/2010; S/C ;;
26/11/2010; S/C ;;
29/11/2010; S/C ;;
30/11/2010; S/C ;;
1/12/2010; S/C ;;
2/12/2010; S/C ;;
3/12/2010; S/C ;;
6/12/2010; S/C ;;
7/12/2010; S/C ;;
9/12/2010; S/C ;;
10/12/2010; S/C ;;
13/12/2010; S/C ;;
14/12/2010; S/C ;;
15/12/2010; S/C ;;
16/12/2010; S/C ;;
17/12/2010; S/C ;;
20/12/2010; S/C ;;
21/12/2010; S/C ;;
22/12/2010; S/C ;;
23/12/2010; S/C ;;
27/12/2010; S/C ;;
28/12/2010; S/C ;;
29/12/2010; S/C ;;
30/12/2010; S/C ;;
3/1/2011; S/C ;;
4/1/2011; S/C ;;
5/1/2011; S/C ;;
6/1/2011; S/C ;;
7/1/2011; S/C ;;
10/1/2011; S/C ;;
11/1/2011; S/C ;;
12/1/2011; S/C ;;
13/1/2011; S/C ;;
14/1/2011; S/C ;;
17/1/2011; S/C ;;
18/1/2011; S/C ;;
19/1/2011; S/C ;;
20/1/2011; S/C ;;
21/1/2011; S/C ;;
24/1/2011; S/C ;;
25/1/2011; S/C ;;
26/1/2011; S/C ;;
27/1/2011; S/C ;;
28/1/2011; S/C ;;
31/1/2011; S/C ;;
1/2/2011; S/C ;;
2/2/2011; S/C ;;
3/2/2011; S/C ;;
4/2/2011; S/C ;;
7/2/2011; S/C ;;
8/2/2011; S/C ;;
9/2/2011; S/C ;;
10/2/2011; S/C ;;
11/2/2011; S/C ;;
14/2/2011; S/C ;;
15/2/2011; S/C ;;
16/2/2011; S/C ;;
17/2/2011; S/C ;;
18/2/2011; S/C ;;
21/2/2011; S/C ;;
22/2/2011; S/C ;;
23/2/2011; S/C ;;
24/2/2011; S/C ;;
25/2/2011; S/C ;;
28/2/2011; S/C ;;
1/3/2011; S/C ;;
2/3/2011; S/C ;;
3/3/2011; S/C ;;
4/3/2011; S/C ;;
9/3/2011; S/C ;;
10/3/2011; S/C ;;
11/3/2011; S/C ;;
14/3/2011; S/C ;;
15/3/2011; S/C ;;
16/3/2011; S/C ;;
17/3/2011; S/C ;;
18/3/2011; S/C ;;
21/3/2011; S/C ;;
22/3/2011; S/C ;;
23/3/2011; S/C ;;
28/3/2011; S/C ;;
29/3/2011; S/C ;;
30/3/2011; S/C ;;
31/3/2011; S/C ;;
1/4/2011; S/C ;;
4/4/2011; S/C ;;
5/4/2011; S/C ;;
6/4/2011; S/C ;;
7/4/2011; S/C ;;
8/4/2011; S/C ;;
11/4/2011; S/C ;;
12/4/2011; S/C ;;
13/4/2011; S/C ;;
14/4/2011; S/C ;;
15/4/2011; S/C ;;
18/4/2011; S/C ;;
19/4/2011; S/C ;;
20/4/2011; S/C ;;
25/4/2011; S/C ;;
26/4/2011; S/C ;;
27/4/2011; S/C ;;
28/4/2011; S/C ;;
29/4/2011; S/C ;;
2/5/2011; S/C ;;
3/5/2011; S/C ;;
4/5/2011; S/C ;;
5/5/2011; S/C ;;
6/5/2011; S/C ;;
9/5/2011; S/C ;;
10/5/2011; S/C ;;
11/5/2011; S/C ;;
12/5/2011; S/C ;;
13/5/2011; S/C ;;
16/5/2011; S/C ;;
17/5/2011; S/C ;;
18/5/2011; S/C ;;
19/5/2011; S/C ;;
20/5/2011; S/C ;;
23/5/2011; S/C ;;
24/5/2011; S/C ;;
26/5/2011; S/C ;;
27/5/2011; S/C ;;
30/5/2011; S/C ;;
31/5/2011; S/C ;;
1/6/2011; S/C ;;
2/6/2011; S/C ;;
3/6/2011; S/C ;;
6/6/2011; S/C ;;
7/6/2011; S/C ;;
8/6/2011; S/C ;;
9/6/2011; S/C ;;
10/6/2011; S/C ;;
13/6/2011; S/C ;;
14/6/2011; S/C ;;
15/6/2011; S/C ;;
16/6/2011; S/C ;;
17/6/2011; S/C ;;
21/6/2011; S/C ;;
22/6/2011; S/C ;;
23/6/2011; S/C ;;
24/6/2011; S/C ;;
27/6/2011; S/C ;;
28/6/2011; S/C ;;
29/6/2011; S/C ;;
30/6/2011; S/C ;;
1/7/2011; S/C ;;
4/7/2011; S/C ;;
5/7/2011; S/C ;;
6/7/2011; S/C ;;
7/7/2011; S/C ;;
8/7/2011; S/C ;;
11/7/2011; S/C ;;
12/7/2011; S/C ;;
13/7/2011; S/C ;;
14/7/2011; S/C ;;
15/7/2011; S/C ;;
18/7/2011; S/C ;;
19/7/2011; S/C ;;
20/7/2011; S/C ;;
21/7/2011; S/C ;;
22/7/2011; S/C ;;
25/7/2011; S/C ;;
26/7/2011; S/C ;;
27/7/2011; S/C ;;
28/7/2011; S/C ;;
29/7/2011; S/C ;;
1/8/2011; S/C ;;
2/8/2011; S/C ;;
3/8/2011; S/C ;;
4/8/2011; S/C ;;
5/8/2011; S/C ;;
8/8/2011; S/C ;;
9/8/2011; S/C ;;
10/8/2011; S/C ;;
11/8/2011; S/C ;;
12/8/2011; S/C ;;
15/8/2011; S/C ;;
16/8/2011; S/C ;;
17/8/2011; S/C ;;
18/8/2011; S/C ;;
19/8/2011; S/C ;;
23/8/2011; S/C ;;
24/8/2011; S/C ;;
25/8/2011; S/C ;;
26/8/2011; S/C ;;
29/8/2011; S/C ;;
30/8/2011; S/C ;;
31/8/2011; S/C ;;
1/9/2011; S/C ;;
2/9/2011; S/C ;;
5/9/2011; S/C ;;
6/9/2011; S/C ;;
7/9/2011; S/C ;;
8/9/2011; S/C ;;
9/9/2011; S/C ;;
12/9/2011; S/C ;;
13/9/2011; S/C ;;
14/9/2011; S/C ;;
15/9/2011; S/C ;;
16/9/2011; S/C ;;
19/9/2011; S/C ;;
20/9/2011; S/C ;;
21/9/2011; S/C ;;
22/9/2011; S/C ;;
23/9/2011; S/C ;;
26/9/2011; S/C ;;
27/9/2011; S/C ;;
28/9/2011; S/C ;;
29/9/2011; S/C ;;
30/9/2011; S/C ;;
3/10/2011; S/C ;;
4/10/2011; S/C ;;
5/10/2011; S/C ;;
6/10/2011; S/C ;;
11/10/2011; S/C ;;
12/10/2011; S/C ;;
13/10/2011; S/C ;;
14/10/2011; S/C ;;
17/10/2011; S/C ;;
18/10/2011; S/C ;;
19/10/2011; S/C ;;
20/10/2011; S/C ;;
21/10/2011; S/C ;;
24/10/2011; S/C ;;
25/10/2011; S/C ;;
26/10/2011; S/C ;;
27/10/2011; S/C ;;
28/10/2011; S/C ;;
31/10/2011; S/C ;;
1/11/2011; S/C ;;
2/11/2011; S/C ;;
3/11/2011; S/C ;;
4/11/2011; S/C ;;
7/11/2011; S/C ;;
8/11/2011; S/C ;;
9/11/2011; S/C ;;
10/11/2011; S/C ;;
11/11/2011; S/C ;;
14/11/2011; S/C ;;
15/11/2011; S/C ;;
16/11/2011; S/C ;;
17/11/2011; S/C ;;
18/11/2011; S/C ;;
21/11/2011; S/C ;;
22/11/2011; S/C ;;
23/11/2011; S/C ;;
24/11/2011; S/C ;;
25/11/2011; S/C ;;
29/11/2011; S/C ;;
30/11/2011; S/C ;;
1/12/2011; S/C ;;
2/12/2011; S/C ;;
5/12/2011; S/C ;;
6/12/2011; S/C ;;
7/12/2011; S/C ;;
12/12/2011; S/C ;;
13/12/2011; S/C ;;
14/12/2011; S/C ;;
15/12/2011; S/C ;;
16/12/2011; S/C ;;
19/12/2011; S/C ;;
20/12/2011; S/C ;;
21/12/2011; S/C ;;
22/12/2011; S/C ;;
23/12/2011; S/C ;;
27/12/2011; S/C ;;
28/12/2011; S/C ;;
29/12/2011; S/C ;;
30/12/2011; S/C ;;
3/1/2012; S/C ;;
4/1/2012; S/C ;;
5/1/2012; S/C ;;
6/1/2012; S/C ;;
9/1/2012; S/C ;;
10/1/2012; S/C ;;
11/1/2012; S/C ;;
12/1/2012; S/C ;;
13/1/2012; S/C ;;
16/1/2012; S/C ;;
17/1/2012; S/C ;;
18/1/2012; S/C ;;
19/1/2012; S/C ;;
20/1/2012; S/C ;;
23/1/2012; S/C ;;
24/1/2012; S/C ;;
25/1/2012; S/C ;;
26/1/2012; S/C ;;
27/1/2012; S/C ;;
30/1/2012; S/C ;;
31/1/2012; S/C ;;
1/2/2012; S/C ;;
2/2/2012; S/C ;;
3/2/2012; S/C ;;
6/2/2012; S/C ;;
7/2/2012; S/C ;;
8/2/2012; S/C ;;
9/2/2012; S/C ;;
10/2/2012; S/C ;;
13/2/2012; S/C ;;
14/2/2012; S/C ;;
15/2/2012; S/C ;;
16/2/2012; S/C ;;
17/2/2012; S/C ;;
22/2/2012; S/C ;;
23/2/2012; S/C ;;
24/2/2012; S/C ;;
28/2/2012; S/C ;;
29/2/2012; S/C ;;
1/3/2012; S/C ;;
2/3/2012; S/C ;;
5/3/2012; S/C ;;
6/3/2012; S/C ;;
7/3/2012; S/C ;;
8/3/2012; S/C ;;
9/3/2012; S/C ;;
12/3/2012; S/C ;;
13/3/2012; S/C ;;
14/3/2012; S/C ;;
15/3/2012; S/C ;;
16/3/2012; S/C ;;
19/3/2012; S/C ;;
20/3/2012; S/C ;;
21/3/2012; S/C ;;
22/3/2012; S/C ;;
23/3/2012; S/C ;;
26/3/2012; $ 671,00 ;;
27/3/2012; S/C ;;
28/3/2012; S/C ;;
29/3/2012; S/C ;;
30/3/2012; S/C ;;
3/4/2012; S/C ;;
4/4/2012; S/C ;;
9/4/2012; S/C ;;
10/4/2012; S/C ;;
11/4/2012; S/C ;;
12/4/2012; S/C ;;
13/4/2012; S/C ;;
16/4/2012; S/C ;;
17/4/2012; S/C ;;
18/4/2012; S/C ;;
19/4/2012; S/C ;;
20/4/2012; S/C ;;
23/4/2012; S/C ;;
24/4/2012; S/C ;;
25/4/2012; S/C ;;
26/4/2012; S/C ;;
27/4/2012; S/C ;;
2/5/2012; S/C ;;
3/5/2012; S/C ;;
4/5/2012; S/C ;;
7/5/2012; S/C ;;
8/5/2012; S/C ;;
9/5/2012; S/C ;;
10/5/2012; S/C ;;
11/5/2012; S/C ;;
14/5/2012; S/C ;;
15/5/2012; S/C ;;
16/5/2012; S/C ;;
17/5/2012; S/C ;;
18/5/2012; S/C ;;
21/5/2012; S/C ;;
22/5/2012; S/C ;;
23/5/2012; S/C ;;
24/5/2012; S/C ;;
28/5/2012; S/C ;;
29/5/2012; S/C ;;
30/5/2012; S/C ;;
31/5/2012; S/C ;;
1/6/2012; S/C ;;
4/6/2012; S/C ;;
5/6/2012; S/C ;;
6/6/2012; S/C ;;
7/6/2012; S/C ;;
8/6/2012; S/C ;;
11/6/2012; S/C ;;
12/6/2012; S/C ;;
13/6/2012; S/C ;;
14/6/2012; S/C ;;
15/6/2012; S/C ;;
18/6/2012; S/C ;;
19/6/2012; S/C ;;
21/6/2012; S/C ;;
22/6/2012; S/C ;;
25/6/2012; S/C ;;
26/6/2012; S/C ;;
27/6/2012; S/C ;;
28/6/2012; S/C ;;
29/6/2012; S/C ;;
2/7/2012; S/C ;;
3/7/2012; S/C ;;
4/7/2012; S/C ;;
5/7/2012; S/C ;;
6/7/2012; S/C ;;
10/7/2012; S/C ;;
11/7/2012; S/C ;;
12/7/2012; S/C ;;
13/7/2012; S/C ;;
16/7/2012; S/C ;;
17/7/2012; S/C ;;
18/7/2012; S/C ;;
